id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
469499,M,North Region,A Level or Equivalent,60,0-10%,7421.0,79.5,High,High,Safe,1,0,Pass
470121,M,North Western Region,A Level or Equivalent,60,10-20,145.0,,Low,,Very High Risk,0,1,Withdrawn
471284,M,Yorkshire Region,Lower Than A Level,60,40-50%,2810.0,64.5,High,Medium,Safe,0,0,Fail
471374,M,Wales,A Level or Equivalent,150,70-80%,67.0,,Low,,Very High Risk,0,1,Withdrawn
472401,M,North Region,A Level or Equivalent,180,20-30%,19.0,,Low,,Very High Risk,0,1,Withdrawn
474667,M,London Region,Lower Than A Level,60,60-70%,3170.0,71.5,High,High,Safe,1,0,Pass
475015,M,Wales,A Level or Equivalent,60,60-70%,3119.0,72.16666666666667,High,High,Safe,1,0,Pass
475566,M,London Region,HE Qualification,120,10-20,,,,,,0,1,Withdrawn
475699,M,South Region,A Level or Equivalent,90,70-80%,282.0,,Low,,Very High Risk,0,1,Withdrawn
476401,M,Ireland,A Level or Equivalent,90,0-10%,9032.0,59.166666666666664,High,Medium,Safe,1,0,Pass
476629,F,Wales,Lower Than A Level,60,80-90%,2958.0,64.08333333333333,High,Medium,Safe,1,0,Pass
477833,M,London Region,Lower Than A Level,60,50-60%,8103.0,66.38888888888889,High,Medium,Safe,0,0,Fail
479939,F,North Region,No Formal quals,60,,9534.0,69.58333333333333,High,Medium,Safe,1,0,Pass
480303,M,Wales,Lower Than A Level,60,50-60%,1286.0,65.0,Medium,Medium,Low Risk,0,0,Fail
481240,M,Yorkshire Region,A Level or Equivalent,150,30-40%,528.0,77.25,Medium,High,High Risk,0,1,Withdrawn
481717,M,North Western Region,A Level or Equivalent,60,80-90%,4898.0,86.25,High,High,Safe,1,0,Pass
482644,M,London Region,HE Qualification,60,10-20,3235.0,91.08333333333333,High,High,Safe,1,0,Pass
483037,M,London Region,No Formal quals,60,10-20,3860.0,67.75,High,Medium,Safe,1,0,Pass
483656,F,East Midlands Region,Lower Than A Level,60,0-10%,707.0,67.0,Medium,Medium,High Risk,0,1,Withdrawn
484010,M,East Anglian Region,A Level or Equivalent,60,70-80%,1873.0,85.33333333333333,High,High,Low Risk,0,0,Fail
484494,M,South West Region,Lower Than A Level,120,60-70%,243.0,70.0,Low,Medium,Very High Risk,0,1,Withdrawn
484594,F,South West Region,A Level or Equivalent,60,50-60%,9128.0,78.08333333333333,High,High,Safe,1,0,Pass
485228,F,Scotland,Lower Than A Level,60,0-10%,3688.0,61.25,High,Medium,Safe,0,0,Fail
486087,M,Yorkshire Region,A Level or Equivalent,120,0-10%,2533.0,85.41666666666667,High,High,Safe,1,0,Distinction
486964,M,Scotland,Lower Than A Level,120,50-60%,1339.0,84.38461538461539,Medium,High,Low Risk,1,0,Pass
488136,M,South Region,Lower Than A Level,60,80-90%,208.0,77.0,Low,High,Very High Risk,0,1,Withdrawn
488525,M,North Region,A Level or Equivalent,120,,2072.0,80.41666666666667,High,High,Low Risk,1,0,Pass
489048,F,London Region,A Level or Equivalent,60,10-20,58.0,,Low,,Very High Risk,0,1,Withdrawn
489104,F,London Region,No Formal quals,60,20-30%,,,,,,0,1,Withdrawn
489493,F,North Western Region,A Level or Equivalent,60,0-10%,147.0,,Low,,Very High Risk,0,1,Withdrawn
489553,M,West Midlands Region,HE Qualification,60,50-60%,1082.0,57.9,Medium,Medium,Low Risk,0,0,Fail
490297,M,Scotland,Lower Than A Level,150,10-20,855.0,45.714285714285715,Medium,Low,High Risk,0,0,Fail
491077,M,West Midlands Region,Lower Than A Level,120,0-10%,575.0,48.5,Medium,Low,High Risk,0,1,Withdrawn
491126,M,West Midlands Region,A Level or Equivalent,60,40-50%,3153.0,90.08333333333333,High,High,Safe,1,0,Pass
491756,M,West Midlands Region,Lower Than A Level,90,60-70%,555.0,65.5,Medium,Medium,High Risk,0,1,Withdrawn
491863,M,North Western Region,Lower Than A Level,90,60-70%,1797.0,84.25,High,High,Low Risk,1,0,Pass
491959,M,West Midlands Region,HE Qualification,60,20-30%,637.0,66.0,Medium,Medium,High Risk,0,1,Withdrawn
492024,M,Scotland,Lower Than A Level,90,80-90%,3074.0,79.0,High,High,Safe,1,0,Pass
492557,M,North Western Region,Lower Than A Level,120,10-20,2218.0,72.3,High,High,Safe,0,1,Withdrawn
493793,M,South Region,A Level or Equivalent,120,40-50%,2477.0,83.0,High,High,Safe,1,0,Pass
494046,M,Yorkshire Region,Lower Than A Level,60,50-60%,4750.0,81.4,High,High,Safe,1,0,Pass
494184,M,Ireland,Lower Than A Level,90,0-10%,2367.0,68.41666666666667,High,Medium,Safe,1,0,Pass
496493,F,Scotland,A Level or Equivalent,60,20-30%,661.0,66.0,Medium,Medium,High Risk,0,1,Withdrawn
496815,M,Wales,Lower Than A Level,150,10-20,,,,,,0,1,Withdrawn
497415,M,Ireland,A Level or Equivalent,60,80-90%,4130.0,76.0,High,High,Safe,1,0,Pass
498442,M,Ireland,A Level or Equivalent,120,50-60%,6615.0,90.5,High,High,Safe,1,0,Distinction
499244,M,South Region,Lower Than A Level,60,70-80%,1179.0,64.0,Medium,Medium,Low Risk,0,1,Withdrawn
499404,F,North Western Region,A Level or Equivalent,60,30-40%,6171.0,75.16666666666667,High,High,Safe,1,0,Pass
500068,M,West Midlands Region,Lower Than A Level,60,10-20,4429.0,89.16666666666667,High,High,Safe,1,0,Pass
500618,M,East Anglian Region,A Level or Equivalent,120,80-90%,1772.0,79.75,High,High,Low Risk,1,0,Pass
501444,M,South Region,Lower Than A Level,60,10-20,3555.0,86.5,High,High,Safe,1,0,Distinction
501897,M,West Midlands Region,A Level or Equivalent,150,20-30%,1495.0,59.4,Medium,Medium,Low Risk,0,1,Withdrawn
502011,F,East Midlands Region,Lower Than A Level,60,20-30%,3577.0,80.75,High,High,Safe,1,0,Pass
503684,M,East Anglian Region,Lower Than A Level,180,40-50%,266.0,72.0,Low,High,Very High Risk,0,1,Withdrawn
504270,M,North Region,A Level or Equivalent,60,,122.0,51.0,Low,Medium,Very High Risk,0,0,Fail
504700,M,South West Region,A Level or Equivalent,60,20-30%,2.0,,Low,,Very High Risk,0,1,Withdrawn
505773,M,Scotland,HE Qualification,60,60-70%,6635.0,87.58333333333333,High,High,Safe,1,0,Distinction
506705,M,South West Region,A Level or Equivalent,120,80-90%,2246.0,82.2,High,High,Safe,1,0,Pass
507031,M,Scotland,A Level or Equivalent,120,90-100%,107.0,,Low,,Very High Risk,0,1,Withdrawn
507311,M,South East Region,Lower Than A Level,120,10-20,325.0,66.0,Low,Medium,High Risk,0,0,Fail
507743,M,South East Region,A Level or Equivalent,120,50-60%,5004.0,81.08333333333333,High,High,Safe,1,0,Pass
507935,M,South East Region,A Level or Equivalent,60,10-20,5829.0,90.41666666666667,High,High,Safe,1,0,Distinction
508626,M,London Region,Lower Than A Level,60,30-40%,9143.0,71.08333333333333,High,High,Safe,1,0,Pass
509177,M,Yorkshire Region,Lower Than A Level,90,20-30%,16.0,,Low,,Very High Risk,0,1,Withdrawn
509536,M,East Midlands Region,Lower Than A Level,60,90-100%,5407.0,82.08333333333333,High,High,Safe,1,0,Pass
510762,M,South West Region,Lower Than A Level,60,90-100%,255.0,,Low,,Very High Risk,0,0,Fail
511246,M,South East Region,Lower Than A Level,60,60-70%,18.0,,Low,,Very High Risk,0,0,Fail
511309,M,Wales,A Level or Equivalent,60,40-50%,1852.0,62.916666666666664,High,Medium,Low Risk,1,0,Pass
511350,M,Yorkshire Region,Lower Than A Level,90,20-30%,1955.0,47.90909090909091,High,Low,Low Risk,0,0,Fail
511859,M,South West Region,Lower Than A Level,120,0-10%,,,,,,0,1,Withdrawn
511981,M,South East Region,Lower Than A Level,90,10-20,2514.0,55.916666666666664,High,Medium,Safe,1,0,Pass
512335,M,South West Region,A Level or Equivalent,60,70-80%,2751.0,47.0,High,Low,Safe,0,1,Withdrawn
513272,F,North Western Region,Lower Than A Level,60,20-30%,239.0,60.0,Low,Medium,Very High Risk,0,0,Fail
513422,F,South East Region,A Level or Equivalent,120,30-40%,2074.0,71.08333333333333,High,High,Low Risk,1,0,Pass
513428,F,Wales,A Level or Equivalent,90,0-10%,6352.0,77.77272727272727,High,High,Safe,1,0,Pass
514078,M,North Western Region,Lower Than A Level,60,50-60%,4537.0,70.25,High,High,Safe,1,0,Pass
514556,F,East Midlands Region,A Level or Equivalent,180,20-30%,1426.0,54.0,Medium,Medium,Low Risk,0,0,Fail
516602,M,North Region,HE Qualification,60,80-90%,1316.0,85.33333333333333,Medium,High,Low Risk,1,0,Distinction
517551,M,North Region,A Level or Equivalent,60,70-80%,2170.0,62.083333333333336,High,Medium,Low Risk,1,0,Pass
518599,M,East Anglian Region,Lower Than A Level,120,10-20,,,,,,0,1,Withdrawn
519115,M,North Western Region,Lower Than A Level,90,70-80%,2115.0,64.91666666666667,High,Medium,Low Risk,0,0,Fail
520265,M,Yorkshire Region,Lower Than A Level,60,0-10%,2.0,,Low,,Very High Risk,0,0,Fail
521032,M,East Anglian Region,Lower Than A Level,150,30-40%,584.0,66.0,Medium,Medium,High Risk,0,1,Withdrawn
521115,M,North Western Region,HE Qualification,120,10-20,3572.0,85.4,High,High,Safe,1,0,Pass
521153,M,Wales,Lower Than A Level,60,0-10%,188.0,79.0,Low,High,Very High Risk,0,0,Fail
521255,M,London Region,Lower Than A Level,60,70-80%,1520.0,60.142857142857146,Medium,Medium,Low Risk,0,0,Fail
521703,M,East Anglian Region,Lower Than A Level,120,60-70%,574.0,87.5,Medium,High,High Risk,0,1,Withdrawn
522082,F,North Western Region,A Level or Equivalent,60,0-10%,4573.0,75.3,High,High,Safe,1,0,Pass
523017,M,London Region,No Formal quals,60,20-30%,2912.0,79.0,High,High,Safe,1,0,Pass
523249,M,West Midlands Region,Lower Than A Level,120,60-70%,2745.0,84.16666666666667,High,High,Safe,1,0,Pass
523589,M,London Region,A Level or Equivalent,120,20-30%,795.0,93.0,Medium,High,High Risk,0,1,Withdrawn
524827,M,North Western Region,Lower Than A Level,60,10-20,686.0,65.0,Medium,Medium,High Risk,0,1,Withdrawn
525523,M,Scotland,HE Qualification,60,80-90%,75.0,,Low,,Very High Risk,0,1,Withdrawn
526721,M,West Midlands Region,A Level or Equivalent,120,20-30%,4576.0,93.25,High,High,Safe,1,0,Distinction
526819,M,London Region,A Level or Equivalent,90,10-20,4771.0,60.041666666666664,High,Medium,Safe,0,0,Fail
527619,M,Ireland,A Level or Equivalent,90,80-90%,2037.0,87.0,High,High,Low Risk,0,1,Withdrawn
529693,M,Scotland,Lower Than A Level,60,30-40%,3738.0,73.08333333333333,High,High,Safe,1,0,Pass
529991,M,South Region,Lower Than A Level,60,80-90%,5732.0,62.541666666666664,High,Medium,Safe,1,0,Pass
530148,M,Scotland,A Level or Equivalent,60,50-60%,1359.0,61.63636363636363,Medium,Medium,Low Risk,0,1,Withdrawn
530196,F,East Midlands Region,Lower Than A Level,90,10-20,4700.0,82.0,High,High,Safe,0,1,Withdrawn
531018,F,Scotland,HE Qualification,90,20-30%,4593.0,90.16666666666667,High,High,Safe,1,0,Distinction
531871,M,Wales,HE Qualification,60,40-50%,2118.0,80.18181818181819,High,High,Low Risk,1,0,Pass
532254,M,North Western Region,A Level or Equivalent,120,30-40%,4016.0,81.41666666666667,High,High,Safe,1,0,Pass
532744,M,East Anglian Region,Lower Than A Level,120,20-30%,,,,,,0,1,Withdrawn
533418,M,West Midlands Region,A Level or Equivalent,60,,4263.0,89.41666666666667,High,High,Safe,1,0,Distinction
534018,M,East Anglian Region,Lower Than A Level,120,30-40%,472.0,64.0,Low,Medium,High Risk,0,1,Withdrawn
534112,F,Wales,A Level or Equivalent,60,70-80%,1336.0,82.66666666666667,Medium,High,Low Risk,0,1,Withdrawn
534457,F,Scotland,HE Qualification,60,50-60%,2312.0,66.33333333333333,High,Medium,Safe,1,0,Pass
535542,M,Scotland,Lower Than A Level,150,80-90%,749.0,64.0,Medium,Medium,High Risk,0,1,Withdrawn
535671,F,Scotland,HE Qualification,90,50-60%,3628.0,84.375,High,High,Safe,1,0,Pass
535997,F,North Western Region,Lower Than A Level,120,70-80%,949.0,53.166666666666664,Medium,Medium,Low Risk,0,1,Withdrawn
536351,M,South East Region,Lower Than A Level,120,50-60%,2666.0,82.83333333333333,High,High,Safe,1,0,Pass
536475,M,Wales,HE Qualification,60,70-80%,2210.0,76.0,High,High,Safe,0,0,Fail
536963,F,South Region,A Level or Equivalent,180,60-70%,3389.0,77.33333333333333,High,High,Safe,1,0,Pass
537321,M,South Region,Lower Than A Level,60,90-100%,9.0,,Low,,Very High Risk,0,1,Withdrawn
537322,M,Scotland,A Level or Equivalent,120,70-80%,6597.0,82.0,High,High,Safe,1,0,Pass
537606,F,London Region,A Level or Equivalent,60,60-70%,1122.0,79.5,Medium,High,Low Risk,0,0,Fail
537811,F,East Midlands Region,A Level or Equivalent,120,50-60%,25159.0,97.07142857142857,High,High,Safe,1,0,Distinction
539308,M,South Region,A Level or Equivalent,90,20-30%,4818.0,49.416666666666664,High,Low,Safe,0,0,Fail
539913,M,London Region,Lower Than A Level,210,20-30%,,,,,,0,1,Withdrawn
539945,F,South Region,A Level or Equivalent,60,90-100%,4646.0,84.125,High,High,Safe,1,0,Pass
540155,M,London Region,Lower Than A Level,180,50-60%,1343.0,68.0,Medium,Medium,Low Risk,0,1,Withdrawn
540723,M,West Midlands Region,Lower Than A Level,60,70-80%,7400.0,61.666666666666664,High,Medium,Safe,1,0,Pass
541184,M,North Region,A Level or Equivalent,120,10-20,524.0,30.0,Medium,Low,High Risk,0,1,Withdrawn
541532,F,North Region,HE Qualification,330,,3145.0,64.63636363636364,High,Medium,Safe,0,1,Withdrawn
541921,M,South East Region,HE Qualification,120,40-50%,4932.0,77.41666666666667,High,High,Safe,1,0,Pass
542202,M,West Midlands Region,A Level or Equivalent,60,0-10%,4278.0,75.16666666666667,High,High,Safe,1,0,Pass
542550,M,North Region,A Level or Equivalent,120,0-10%,3141.0,82.66666666666667,High,High,Safe,0,1,Withdrawn
543010,M,East Anglian Region,HE Qualification,120,30-40%,14696.0,56.041666666666664,High,Medium,Safe,0,0,Fail
543432,M,South Region,A Level or Equivalent,120,10-20,1472.0,79.66666666666667,Medium,High,Low Risk,0,1,Withdrawn
544141,M,Ireland,A Level or Equivalent,60,50-60%,1151.0,55.25,Medium,Medium,Low Risk,0,0,Fail
544745,M,South Region,A Level or Equivalent,90,30-40%,3423.0,86.1,High,High,Safe,0,0,Fail
545164,M,South East Region,Lower Than A Level,60,10-20,3060.0,71.45454545454545,High,High,Safe,1,0,Pass
545962,F,East Anglian Region,HE Qualification,90,20-30%,4494.0,70.33333333333333,High,High,Safe,1,0,Pass
546547,F,Scotland,Lower Than A Level,60,20-30%,6278.0,64.875,High,Medium,Safe,1,0,Pass
546645,M,Wales,Lower Than A Level,60,10-20,3403.0,79.25,High,High,Safe,1,0,Pass
547347,M,London Region,A Level or Equivalent,60,20-30%,1765.0,72.5,High,High,Low Risk,1,0,Pass
549219,M,East Midlands Region,A Level or Equivalent,60,30-40%,4043.0,73.83333333333333,High,High,Safe,1,0,Pass
549321,M,North Western Region,HE Qualification,90,60-70%,3040.0,89.16666666666667,High,High,Safe,1,0,Distinction
549523,F,Ireland,A Level or Equivalent,120,0-10%,3071.0,76.85714285714286,High,High,Safe,0,0,Fail
549847,M,South East Region,Lower Than A Level,90,40-50%,5034.0,76.83333333333333,High,High,Safe,1,0,Pass
550420,M,North Region,A Level or Equivalent,60,20-30%,3884.0,90.08333333333333,High,High,Safe,1,0,Distinction
550703,M,South Region,A Level or Equivalent,60,40-50%,6205.0,90.83333333333333,High,High,Safe,1,0,Distinction
552173,M,Scotland,Lower Than A Level,60,50-60%,5964.0,64.41666666666667,High,Medium,Safe,1,0,Pass
552832,M,North Region,A Level or Equivalent,120,10-20,65.0,,Low,,Very High Risk,0,0,Fail
553031,M,South Region,A Level or Equivalent,60,80-90%,4217.0,78.5,High,High,Safe,1,0,Pass
553284,F,East Midlands Region,Lower Than A Level,60,90-100%,5283.0,88.25,High,High,Safe,1,0,Pass
553813,M,West Midlands Region,Lower Than A Level,60,40-50%,3906.0,78.3125,High,High,Safe,1,0,Pass
554063,M,Wales,A Level or Equivalent,180,80-90%,3812.0,91.41666666666667,High,High,Safe,1,0,Distinction
554525,M,South West Region,A Level or Equivalent,60,90-100%,3690.0,80.0,High,High,Safe,1,0,Pass
555049,M,South Region,Lower Than A Level,120,60-70%,5280.0,89.25,High,High,Safe,1,0,Distinction
555277,M,West Midlands Region,Lower Than A Level,60,20-30%,,,,,,0,1,Withdrawn
555827,M,Yorkshire Region,Lower Than A Level,60,10-20,333.0,81.0,Low,High,High Risk,0,0,Fail
556126,M,London Region,A Level or Equivalent,60,80-90%,4003.0,73.73684210526316,High,High,Safe,1,0,Pass
557085,F,Yorkshire Region,Lower Than A Level,120,20-30%,8746.0,96.80952380952381,High,High,Safe,1,0,Distinction
557290,M,South East Region,Lower Than A Level,90,0-10%,3124.0,76.58333333333333,High,High,Safe,1,0,Pass
557792,M,South Region,Lower Than A Level,60,50-60%,472.0,61.0,Low,Medium,High Risk,0,1,Withdrawn
557830,M,North Western Region,A Level or Equivalent,60,40-50%,946.0,68.0,Medium,Medium,Low Risk,0,0,Fail
558044,M,North Region,Lower Than A Level,90,,3346.0,92.91666666666667,High,High,Safe,1,0,Distinction
558342,M,Yorkshire Region,Lower Than A Level,120,40-50%,385.0,58.0,Low,Medium,High Risk,0,0,Fail
558764,M,East Midlands Region,Lower Than A Level,60,10-20,3750.0,75.75,High,High,Safe,1,0,Pass
559882,M,South Region,Lower Than A Level,120,60-70%,356.0,,Low,,High Risk,0,1,Withdrawn
560047,M,East Anglian Region,A Level or Equivalent,60,90-100%,3593.0,83.66666666666667,High,High,Safe,1,0,Pass
560459,M,London Region,A Level or Equivalent,60,30-40%,1876.0,35.8,High,Low,Low Risk,0,1,Withdrawn
560645,M,Scotland,HE Qualification,60,,5065.0,82.91666666666667,High,High,Safe,1,0,Pass
560659,M,East Midlands Region,Lower Than A Level,120,30-40%,203.0,40.666666666666664,Low,Low,Very High Risk,0,1,Withdrawn
560765,M,East Midlands Region,Lower Than A Level,120,20-30%,1361.0,78.0,Medium,High,Low Risk,0,1,Withdrawn
560823,M,South West Region,A Level or Equivalent,120,80-90%,14.0,,Low,,Very High Risk,0,1,Withdrawn
561231,F,North Western Region,Lower Than A Level,60,0-10%,4532.0,86.75,High,High,Safe,1,0,Pass
561311,M,West Midlands Region,Lower Than A Level,120,0-10%,36.0,,Low,,Very High Risk,0,1,Withdrawn
561519,M,North Western Region,Lower Than A Level,60,10-20,1144.0,63.0,Medium,Medium,Low Risk,0,1,Withdrawn
562064,F,North Western Region,A Level or Equivalent,120,50-60%,2733.0,67.13333333333334,High,Medium,Safe,1,0,Pass
562754,M,East Anglian Region,A Level or Equivalent,150,60-70%,2100.0,69.91666666666667,High,Medium,Low Risk,1,0,Pass
562762,M,London Region,Lower Than A Level,120,20-30%,,,,,,0,1,Withdrawn
562990,M,East Anglian Region,A Level or Equivalent,150,30-40%,1800.0,65.0,High,Medium,Low Risk,1,0,Pass
563108,F,East Anglian Region,Lower Than A Level,60,60-70%,1327.0,80.25,Medium,High,Low Risk,1,0,Pass
563414,M,East Midlands Region,Lower Than A Level,60,90-100%,5896.0,83.41666666666667,High,High,Safe,1,0,Pass
564243,M,North Western Region,Lower Than A Level,90,50-60%,8079.0,82.25,High,High,Safe,1,0,Pass
564617,F,East Anglian Region,Lower Than A Level,60,20-30%,6139.0,72.08333333333333,High,High,Safe,0,0,Fail
564770,M,South West Region,Lower Than A Level,90,70-80%,997.0,81.0,Medium,High,Low Risk,0,0,Fail
564821,M,North Region,Lower Than A Level,60,0-10%,2514.0,72.5,High,High,Safe,0,1,Withdrawn
564933,M,East Anglian Region,A Level or Equivalent,60,30-40%,2374.0,91.0,High,High,Safe,1,0,Distinction
565017,M,South Region,Lower Than A Level,60,80-90%,7372.0,78.41666666666667,High,High,Safe,1,0,Pass
565474,M,East Midlands Region,Lower Than A Level,60,70-80%,,,,,,0,1,Withdrawn
566823,M,London Region,A Level or Equivalent,60,10-20,1268.0,76.0,Medium,High,Low Risk,0,0,Fail
567213,M,South Region,A Level or Equivalent,60,90-100%,40.0,,Low,,Very High Risk,0,1,Withdrawn
568443,F,North Western Region,Lower Than A Level,120,30-40%,,,,,,0,1,Withdrawn
568447,M,South Region,Lower Than A Level,60,90-100%,144.0,,Low,,Very High Risk,0,1,Withdrawn
568987,F,South Region,A Level or Equivalent,90,10-20,1109.0,76.6,Medium,High,Low Risk,0,0,Fail
568998,M,South Region,A Level or Equivalent,60,50-60%,524.0,66.66666666666667,Medium,Medium,High Risk,0,1,Withdrawn
569034,F,North Western Region,Lower Than A Level,60,80-90%,9783.0,79.33333333333333,High,High,Safe,1,0,Pass
569080,M,London Region,A Level or Equivalent,90,10-20,9555.0,91.04761904761905,High,High,Safe,1,0,Pass
569108,M,South East Region,A Level or Equivalent,90,70-80%,6375.0,93.9047619047619,High,High,Safe,1,0,Distinction
569556,F,North Region,A Level or Equivalent,180,0-10%,420.0,,Low,,High Risk,0,1,Withdrawn
569745,M,East Anglian Region,Lower Than A Level,60,40-50%,89.0,,Low,,Very High Risk,0,1,Withdrawn
569876,M,North Region,HE Qualification,90,,6245.0,86.66666666666667,High,High,Safe,1,0,Pass
570004,M,East Anglian Region,Lower Than A Level,60,80-90%,2440.0,72.27272727272727,High,High,Safe,0,0,Fail
570213,M,South Region,A Level or Equivalent,60,70-80%,9222.0,61.833333333333336,High,Medium,Safe,0,0,Fail
570280,M,Ireland,A Level or Equivalent,120,90-100%,1722.0,56.166666666666664,High,Medium,Low Risk,0,0,Fail
570689,M,East Midlands Region,A Level or Equivalent,60,90-100%,1165.0,71.25,Medium,High,Low Risk,0,0,Fail
571074,F,South East Region,A Level or Equivalent,120,90-100%,5171.0,86.83333333333333,High,High,Safe,1,0,Distinction
571932,M,South East Region,Lower Than A Level,120,90-100%,1.0,,Low,,Very High Risk,0,1,Withdrawn
571950,M,North Western Region,No Formal quals,270,0-10%,956.0,51.25,Medium,Medium,Low Risk,0,1,Withdrawn
572071,M,East Midlands Region,Lower Than A Level,60,70-80%,570.0,75.0,Medium,High,High Risk,0,0,Fail
572074,F,South West Region,A Level or Equivalent,60,20-30%,4720.0,70.63636363636364,High,High,Safe,1,0,Pass
572213,F,East Anglian Region,HE Qualification,60,90-100%,3197.0,81.4375,High,High,Safe,1,0,Distinction
572265,M,London Region,A Level or Equivalent,90,30-40%,1039.0,52.5,Medium,Medium,Low Risk,0,0,Fail
572804,M,Wales,A Level or Equivalent,60,60-70%,105.0,52.0,Low,Medium,Very High Risk,0,1,Withdrawn
573007,M,Ireland,Lower Than A Level,90,70-80%,705.0,86.0,Medium,High,High Risk,0,1,Withdrawn
573291,M,South Region,A Level or Equivalent,60,50-60%,3168.0,70.0,High,Medium,Safe,0,1,Withdrawn
573481,M,South West Region,A Level or Equivalent,120,10-20,111.0,67.0,Low,Medium,Very High Risk,0,1,Withdrawn
573583,M,Scotland,Lower Than A Level,60,30-40%,2388.0,75.83333333333333,High,High,Safe,1,0,Pass
573697,F,South Region,HE Qualification,60,70-80%,2448.0,85.66666666666667,High,High,Safe,0,1,Withdrawn
574068,M,West Midlands Region,A Level or Equivalent,90,80-90%,218.0,,Low,,Very High Risk,0,1,Withdrawn
574527,M,London Region,Lower Than A Level,60,20-30%,6506.0,58.166666666666664,High,Medium,Safe,0,0,Fail
574638,M,East Midlands Region,Lower Than A Level,120,70-80%,413.0,,Low,,High Risk,0,1,Withdrawn
574695,M,Scotland,Lower Than A Level,120,90-100%,1075.0,62.0,Medium,Medium,Low Risk,0,1,Withdrawn
575069,M,East Anglian Region,Lower Than A Level,180,50-60%,3280.0,70.25,High,High,Safe,1,0,Pass
575112,M,Yorkshire Region,A Level or Equivalent,60,60-70%,3501.0,83.58333333333333,High,High,Safe,1,0,Pass
575302,M,North Region,Lower Than A Level,90,20-30%,7769.0,89.5,High,High,Safe,1,0,Pass
575685,M,London Region,A Level or Equivalent,60,10-20,258.0,38.333333333333336,Low,Low,Very High Risk,0,0,Fail
575710,M,North Western Region,HE Qualification,120,0-10%,586.0,58.0,Medium,Medium,High Risk,0,1,Withdrawn
575983,M,South West Region,Lower Than A Level,120,0-10%,279.0,,Low,,Very High Risk,0,1,Withdrawn
576140,F,North Region,Lower Than A Level,60,0-10%,1247.0,,Medium,,Low Risk,0,1,Withdrawn
576423,M,London Region,A Level or Equivalent,120,10-20,344.0,48.6,Low,Low,High Risk,0,1,Withdrawn
577032,M,South East Region,Lower Than A Level,60,50-60%,914.0,76.5,Medium,High,Low Risk,0,0,Fail
577429,M,Scotland,HE Qualification,180,80-90%,2539.0,85.4,High,High,Safe,0,0,Fail
577533,M,East Midlands Region,A Level or Equivalent,90,30-40%,2647.0,77.375,High,High,Safe,1,0,Pass
577950,M,South East Region,Lower Than A Level,90,10-20,,,,,,0,1,Withdrawn
578152,M,Wales,Lower Than A Level,60,90-100%,3444.0,77.2,High,High,Safe,1,0,Pass
578495,M,South East Region,HE Qualification,60,60-70%,188.0,74.0,Low,High,Very High Risk,0,1,Withdrawn
578573,M,Wales,Lower Than A Level,60,0-10%,179.0,,Low,,Very High Risk,0,1,Withdrawn
578847,M,Ireland,A Level or Equivalent,60,90-100%,3653.0,83.83333333333333,High,High,Safe,1,0,Distinction
579221,F,Scotland,Lower Than A Level,60,30-40%,986.0,95.0,Medium,High,Low Risk,0,1,Withdrawn
579660,M,London Region,Lower Than A Level,60,70-80%,2119.0,84.0,High,High,Low Risk,1,0,Pass
579686,M,Wales,A Level or Equivalent,90,40-50%,3154.0,74.25,High,High,Safe,1,0,Pass
580459,M,North Region,A Level or Equivalent,60,50-60%,3397.0,84.25,High,High,Safe,1,0,Pass
580834,M,East Anglian Region,Lower Than A Level,60,50-60%,8108.0,91.25,High,High,Safe,1,0,Distinction
580845,M,Scotland,HE Qualification,120,30-40%,5252.0,73.47619047619048,High,High,Safe,1,0,Pass
580926,M,North Western Region,Lower Than A Level,120,30-40%,373.0,52.666666666666664,Low,Medium,High Risk,0,0,Fail
581219,M,North Western Region,Lower Than A Level,60,80-90%,1779.0,66.85714285714286,High,Medium,Low Risk,0,0,Fail
581253,M,West Midlands Region,Lower Than A Level,120,50-60%,14946.0,54.73913043478261,High,Medium,Safe,1,0,Pass
581659,F,South Region,Lower Than A Level,60,10-20,8332.0,90.33333333333333,High,High,Safe,1,0,Distinction
581779,F,Scotland,A Level or Equivalent,60,40-50%,3001.0,79.75,High,High,Safe,1,0,Pass
582034,M,Yorkshire Region,Lower Than A Level,60,60-70%,1249.0,61.5,Medium,Medium,Low Risk,0,1,Withdrawn
582117,M,South West Region,Lower Than A Level,60,30-40%,2188.0,81.75,High,High,Safe,1,0,Pass
582141,M,West Midlands Region,A Level or Equivalent,90,60-70%,20.0,,Low,,Very High Risk,0,0,Fail
582266,M,South West Region,Lower Than A Level,150,30-40%,719.0,33.6,Medium,Low,High Risk,0,0,Fail
582332,M,Scotland,Post Graduate Qualification,60,60-70%,4592.0,95.58333333333333,High,High,Safe,1,0,Distinction
582530,M,North Western Region,HE Qualification,150,0-10%,665.0,61.25,Medium,Medium,High Risk,0,0,Fail
582653,M,South Region,A Level or Equivalent,60,30-40%,1086.0,82.75,Medium,High,Low Risk,1,0,Pass
582670,M,South Region,Lower Than A Level,60,90-100%,1228.0,56.63636363636363,Medium,Medium,Low Risk,0,0,Fail
582749,M,South Region,Lower Than A Level,90,80-90%,117.0,,Low,,Very High Risk,0,1,Withdrawn
